dmin,fmin,n_outliers
0.14500000000000002,1.165,0.0
0.14500000000000002,1.1800000000000002,0.0
0.14500000000000002,1.195,0.0
0.14500000000000002,1.2100000000000002,0.0
0.14500000000000002,1.225,0.0
0.14500000000000002,1.2400000000000002,0.0
0.14500000000000002,1.2550000000000001,0.0
0.14500000000000002,1.27,0.0
0.14500000000000002,1.2850000000000001,0.0
0.16000000000000003,0.01,5000.0
0.16000000000000003,0.025,5000.0
0.16000000000000003,0.04,5000.0
0.16000000000000003,0.05500000000000001,5000.0
0.16000000000000003,0.07,5000.0
0.16000000000000003,0.085,5000.0
0.16000000000000003,0.1,5000.0
0.16000000000000003,0.115,5000.0
0.16000000000000003,0.13,5000.0
0.16000000000000003,0.14500000000000002,5000.0
0.16000000000000003,0.16000000000000003,5000.0
0.16000000000000003,0.17500000000000002,5000.0
0.16000000000000003,0.19000000000000003,5000.0
0.16000000000000003,0.20500000000000002,5000.0
0.16000000000000003,0.22000000000000003,5000.0
0.16000000000000003,0.23500000000000001,5000.0
0.16000000000000003,0.25,5000.0
0.16000000000000003,0.265,5000.0
0.16000000000000003,0.28,5000.0
0.16000000000000003,0.29500000000000004,5000.0
0.16000000000000003,0.31000000000000005,5000.0
0.16000000000000003,0.325,5000.0
0.16000000000000003,0.34,5000.0
0.16000000000000003,0.35500000000000004,2799.0
0.16000000000000003,0.37000000000000005,2235.0
0.16000000000000003,0.38500000000000006,2065.0
0.16000000000000003,0.4,1986.0
0.16000000000000003,0.41500000000000004,1932.0
0.16000000000000003,0.43000000000000005,1893.0
0.16000000000000003,0.44500000000000006,1861.0
0.16000000000000003,0.46,1844.0
0.16000000000000003,0.47500000000000003,1834.0
0.16000000000000003,0.49000000000000005,1822.0
0.16000000000000003,0.505,1806.0
0.16000000000000003,0.52,1801.0
0.16000000000000003,0.535,1798.0
0.16000000000000003,0.55,1787.0
0.16000000000000003,0.5650000000000001,1758.0
0.16000000000000003,0.5800000000000001,1744.0
0.16000000000000003,0.5950000000000001,1744.0
0.16000000000000003,0.6100000000000001,1742.0
0.16000000000000003,0.6250000000000001,1741.0
0.16000000000000003,0.64,1741.0
0.16000000000000003,0.655,1739.0
0.16000000000000003,0.67,1737.0
0.16000000000000003,0.685,1722.0
0.16000000000000003,0.7000000000000001,1716.0
0.16000000000000003,0.7150000000000001,1691.0
0.16000000000000003,0.7300000000000001,1412.0
0.16000000000000003,0.7450000000000001,392.0
0.16000000000000003,0.7600000000000001,382.0
0.16000000000000003,0.775,371.0
0.16000000000000003,0.79,354.0
0.16000000000000003,0.805,342.0
0.16000000000000003,0.8200000000000001,341.0
0.16000000000000003,0.8350000000000001,338.0
0.16000000000000003,0.8500000000000001,334.0
0.16000000000000003,0.8650000000000001,331.0
0.16000000000000003,0.8800000000000001,331.0
0.16000000000000003,0.8950000000000001,330.0
0.16000000000000003,0.91,326.0
0.16000000000000003,0.925,141.0
0.16000000000000003,0.9400000000000001,1.0
0.16000000000000003,0.9550000000000001,1.0
0.16000000000000003,0.9700000000000001,1.0
0.16000000000000003,0.9850000000000001,1.0
0.16000000000000003,1.0,0.0
0.16000000000000003,1.0150000000000001,0.0
0.16000000000000003,1.03,0.0
0.16000000000000003,1.0450000000000002,0.0
0.16000000000000003,1.06,0.0
0.16000000000000003,1.0750000000000002,0.0
0.16000000000000003,1.09,0.0
0.16000000000000003,1.1050000000000002,0.0
0.16000000000000003,1.12,0.0
0.16000000000000003,1.135,0.0
0.16000000000000003,1.1500000000000001,0.0
0.16000000000000003,1.165,0.0
0.16000000000000003,1.1800000000000002,0.0
0.16000000000000003,1.195,0.0
0.16000000000000003,1.2100000000000002,0.0
0.16000000000000003,1.225,0.0
0.16000000000000003,1.2400000000000002,0.0
0.16000000000000003,1.2550000000000001,0.0
0.16000000000000003,1.27,0.0
0.16000000000000003,1.2850000000000001,0.0
0.17500000000000002,0.01,5000.0
0.17500000000000002,0.025,5000.0
0.17500000000000002,0.04,5000.0
0.17500000000000002,0.05500000000000001,5000.0
0.17500000000000002,0.07,5000.0
0.17500000000000002,0.085,5000.0
0.17500000000000002,0.1,5000.0
0.17500000000000002,0.115,5000.0
0.17500000000000002,0.13,5000.0
0.17500000000000002,0.14500000000000002,5000.0
0.17500000000000002,0.16000000000000003,5000.0
0.17500000000000002,0.17500000000000002,5000.0
0.17500000000000002,0.19000000000000003,5000.0
0.17500000000000002,0.20500000000000002,5000.0
0.17500000000000002,0.22000000000000003,5000.0
0.17500000000000002,0.23500000000000001,5000.0
0.17500000000000002,0.25,5000.0
0.17500000000000002,0.265,5000.0
0.17500000000000002,0.28,5000.0
0.17500000000000002,0.29500000000000004,5000.0
0.17500000000000002,0.31000000000000005,5000.0
0.17500000000000002,0.325,5000.0
0.17500000000000002,0.34,5000.0
0.17500000000000002,0.35500000000000004,2273.0
0.17500000000000002,0.37000000000000005,2013.0
0.17500000000000002,0.38500000000000006,1909.0
0.17500000000000002,0.4,1871.0
0.17500000000000002,0.41500000000000004,1850.0
0.17500000000000002,0.43000000000000005,1807.0
0.17500000000000002,0.44500000000000006,1793.0
0.17500000000000002,0.46,1788.0
0.17500000000000002,0.47500000000000003,1779.0
0.17500000000000002,0.49000000000000005,1757.0
0.17500000000000002,0.505,1747.0
0.17500000000000002,0.52,1736.0
0.17500000000000002,0.535,1714.0
0.17500000000000002,0.55,1708.0
0.17500000000000002,0.5650000000000001,1707.0
0.17500000000000002,0.5800000000000001,1706.0
0.17500000000000002,0.5950000000000001,1705.0
0.17500000000000002,0.6100000000000001,1705.0
0.17500000000000002,0.6250000000000001,1705.0
0.17500000000000002,0.64,1703.0
0.17500000000000002,0.655,1688.0
0.17500000000000002,0.67,1669.0
0.17500000000000002,0.685,1651.0
0.17500000000000002,0.7000000000000001,1637.0
0.17500000000000002,0.7150000000000001,1610.0
0.17500000000000002,0.7300000000000001,1316.0
0.17500000000000002,0.7450000000000001,350.0
0.17500000000000002,0.7600000000000001,344.0
0.17500000000000002,0.775,338.0
0.17500000000000002,0.79,335.0
0.17500000000000002,0.805,332.0
0.17500000000000002,0.8200000000000001,331.0
0.17500000000000002,0.8350000000000001,331.0
0.17500000000000002,0.8500000000000001,330.0
0.17500000000000002,0.8650000000000001,330.0
0.17500000000000002,0.8800000000000001,329.0
0.17500000000000002,0.8950000000000001,327.0
0.17500000000000002,0.91,232.0
0.17500000000000002,0.925,119.0
0.17500000000000002,0.9400000000000001,1.0
0.17500000000000002,0.9550000000000001,1.0
0.17500000000000002,0.9700000000000001,1.0
0.17500000000000002,0.9850000000000001,1.0
0.17500000000000002,1.0,0.0
0.17500000000000002,1.0150000000000001,0.0
0.17500000000000002,1.03,0.0
0.17500000000000002,1.0450000000000002,0.0
0.17500000000000002,1.06,0.0
0.17500000000000002,1.0750000000000002,0.0
0.17500000000000002,1.09,0.0
0.17500000000000002,1.1050000000000002,0.0
0.17500000000000002,1.12,0.0
0.17500000000000002,1.135,0.0
0.17500000000000002,1.1500000000000001,0.0
0.17500000000000002,1.165,0.0
0.17500000000000002,1.1800000000000002,0.0
0.17500000000000002,1.195,0.0
0.17500000000000002,1.2100000000000002,0.0
0.17500000000000002,1.225,0.0
0.17500000000000002,1.2400000000000002,0.0
0.17500000000000002,1.2550000000000001,0.0
0.17500000000000002,1.27,0.0
0.17500000000000002,1.2850000000000001,0.0
0.19000000000000003,0.01,5000.0
0.19000000000000003,0.025,5000.0
0.19000000000000003,0.04,5000.0
0.19000000000000003,0.05500000000000001,5000.0
0.19000000000000003,0.07,5000.0
0.19000000000000003,0.085,5000.0
0.19000000000000003,0.1,5000.0
0.19000000000000003,0.115,5000.0
0.19000000000000003,0.13,5000.0
0.19000000000000003,0.14500000000000002,5000.0
0.19000000000000003,0.16000000000000003,5000.0
0.19000000000000003,0.17500000000000002,5000.0
0.19000000000000003,0.19000000000000003,5000.0
0.19000000000000003,0.20500000000000002,5000.0
0.19000000000000003,0.22000000000000003,5000.0
0.19000000000000003,0.23500000000000001,5000.0
0.19000000000000003,0.25,5000.0
0.19000000000000003,0.265,5000.0
0.19000000000000003,0.28,5000.0
0.19000000000000003,0.29500000000000004,5000.0
0.19000000000000003,0.31000000000000005,5000.0
0.19000000000000003,0.325,5000.0
0.19000000000000003,0.34,3183.0
0.19000000000000003,0.35500000000000004,1940.0
0.19000000000000003,0.37000000000000005,1859.0
0.19000000000000003,0.38500000000000006,1800.0
0.19000000000000003,0.4,1775.0
0.19000000000000003,0.41500000000000004,1739.0
0.19000000000000003,0.43000000000000005,1729.0
0.19000000000000003,0.44500000000000006,1717.0
0.19000000000000003,0.46,1694.0
0.19000000000000003,0.47500000000000003,1688.0
0.19000000000000003,0.49000000000000005,1688.0
0.19000000000000003,0.505,1688.0
0.19000000000000003,0.52,1687.0
0.19000000000000003,0.535,1686.0
0.19000000000000003,0.55,1684.0
0.19000000000000003,0.5650000000000001,1683.0
0.19000000000000003,0.5800000000000001,1681.0
0.19000000000000003,0.5950000000000001,1681.0
0.19000000000000003,0.6100000000000001,1675.0
0.19000000000000003,0.6250000000000001,1668.0
0.19000000000000003,0.64,1657.0
0.19000000000000003,0.655,1646.0
0.19000000000000003,0.67,1637.0
0.19000000000000003,0.685,1631.0
0.19000000000000003,0.7000000000000001,1610.0
0.19000000000000003,0.7150000000000001,1578.0
0.19000000000000003,0.7300000000000001,1109.0
0.19000000000000003,0.7450000000000001,340.0
0.19000000000000003,0.7600000000000001,332.0
0.19000000000000003,0.775,332.0
0.19000000000000003,0.79,332.0
0.19000000000000003,0.805,330.0
0.19000000000000003,0.8200000000000001,330.0
0.19000000000000003,0.8350000000000001,330.0
0.19000000000000003,0.8500000000000001,328.0
0.19000000000000003,0.8650000000000001,327.0
0.19000000000000003,0.8800000000000001,326.0
0.19000000000000003,0.8950000000000001,301.0
0.19000000000000003,0.91,225.0
0.19000000000000003,0.925,47.0
0.19000000000000003,0.9400000000000001,1.0
0.19000000000000003,0.9550000000000001,0.0
0.19000000000000003,0.9700000000000001,0.0
0.19000000000000003,0.9850000000000001,0.0
0.19000000000000003,1.0,0.0
0.19000000000000003,1.0150000000000001,0.0
0.19000000000000003,1.03,0.0
0.19000000000000003,1.0450000000000002,0.0
0.19000000000000003,1.06,0.0
0.19000000000000003,1.0750000000000002,0.0
0.19000000000000003,1.09,0.0
0.19000000000000003,1.1050000000000002,0.0
0.19000000000000003,1.12,0.0
0.19000000000000003,1.135,0.0
0.19000000000000003,1.1500000000000001,0.0
0.19000000000000003,1.165,0.0
0.19000000000000003,1.1800000000000002,0.0
0.19000000000000003,1.195,0.0
0.19000000000000003,1.2100000000000002,0.0
0.19000000000000003,1.225,0.0
0.19000000000000003,1.2400000000000002,0.0
0.19000000000000003,1.2550000000000001,0.0
0.19000000000000003,1.27,0.0
0.19000000000000003,1.2850000000000001,0.0
0.20500000000000002,0.01,5000.0
0.20500000000000002,0.025,5000.0
0.20500000000000002,0.04,5000.0
0.20500000000000002,0.05500000000000001,5000.0
0.20500000000000002,0.07,5000.0
0.20500000000000002,0.085,5000.0
0.20500000000000002,0.1,5000.0
0.20500000000000002,0.115,5000.0
0.20500000000000002,0.13,5000.0
0.20500000000000002,0.14500000000000002,5000.0
0.20500000000000002,0.16000000000000003,5000.0
0.20500000000000002,0.17500000000000002,5000.0
0.20500000000000002,0.19000000000000003,5000.0
0.20500000000000002,0.20500000000000002,5000.0
0.20500000000000002,0.22000000000000003,5000.0
0.20500000000000002,0.23500000000000001,5000.0
0.20500000000000002,0.25,5000.0
0.20500000000000002,0.265,5000.0
0.20500000000000002,0.28,5000.0
0.20500000000000002,0.29500000000000004,5000.0
0.20500000000000002,0.31000000000000005,5000.0
0.20500000000000002,0.325,4946.0
0.20500000000000002,0.34,2072.0
0.20500000000000002,0.35500000000000004,1723.0
0.20500000000000002,0.37000000000000005,1698.0
0.20500000000000002,0.38500000000000006,1684.0
0.20500000000000002,0.4,1677.0
0.20500000000000002,0.41500000000000004,1665.0
0.20500000000000002,0.43000000000000005,1664.0
0.20500000000000002,0.44500000000000006,1659.0
0.20500000000000002,0.46,1659.0
0.20500000000000002,0.47500000000000003,1659.0
0.20500000000000002,0.49000000000000005,1659.0
0.20500000000000002,0.505,1658.0
0.20500000000000002,0.52,1658.0
0.20500000000000002,0.535,1658.0
0.20500000000000002,0.55,1657.0
0.20500000000000002,0.5650000000000001,1657.0
0.20500000000000002,0.5800000000000001,1653.0
0.20500000000000002,0.5950000000000001,1652.0
0.20500000000000002,0.6100000000000001,1651.0
0.20500000000000002,0.6250000000000001,1646.0
0.20500000000000002,0.64,1634.0
0.20500000000000002,0.655,1630.0
0.20500000000000002,0.67,1622.0
0.20500000000000002,0.685,1608.0
0.20500000000000002,0.7000000000000001,1588.0
0.20500000000000002,0.7150000000000001,1369.0
0.20500000000000002,0.7300000000000001,668.0
0.20500000000000002,0.7450000000000001,334.0
0.20500000000000002,0.7600000000000001,331.0
0.20500000000000002,0.775,330.0
0.20500000000000002,0.79,328.0
0.20500000000000002,0.805,328.0
0.20500000000000002,0.8200000000000001,327.0
0.20500000000000002,0.8350000000000001,327.0
0.20500000000000002,0.8500000000000001,326.0
0.20500000000000002,0.8650000000000001,323.0
0.20500000000000002,0.8800000000000001,237.0
0.20500000000000002,0.8950000000000001,230.0
0.20500000000000002,0.91,209.0
0.20500000000000002,0.925,20.0
0.20500000000000002,0.9400000000000001,0.0
0.20500000000000002,0.9550000000000001,0.0
0.20500000000000002,0.9700000000000001,0.0
0.20500000000000002,0.9850000000000001,0.0
0.20500000000000002,1.0,0.0
0.20500000000000002,1.0150000000000001,0.0
0.20500000000000002,1.03,0.0
0.20500000000000002,1.0450000000000002,0.0
0.20500000000000002,1.06,0.0
0.20500000000000002,1.0750000000000002,0.0
0.20500000000000002,1.09,0.0
0.20500000000000002,1.1050000000000002,0.0
0.20500000000000002,1.12,0.0
0.20500000000000002,1.135,0.0
0.20500000000000002,1.1500000000000001,0.0
0.20500000000000002,1.165,0.0
0.20500000000000002,1.1800000000000002,0.0
0.20500000000000002,1.195,0.0
0.20500000000000002,1.2100000000000002,0.0
0.20500000000000002,1.225,0.0
0.20500000000000002,1.2400000000000002,0.0
0.20500000000000002,1.2550000000000001,0.0
0.20500000000000002,1.27,0.0
0.20500000000000002,1.2850000000000001,0.0
0.22000000000000003,0.01,5000.0
0.22000000000000003,0.025,5000.0
0.22000000000000003,0.04,5000.0
0.22000000000000003,0.05500000000000001,5000.0
0.22000000000000003,0.07,5000.0
0.22000000000000003,0.085,5000.0
0.22000000000000003,0.1,5000.0
0.22000000000000003,0.115,5000.0
0.22000000000000003,0.13,5000.0
0.22000000000000003,0.14500000000000002,5000.0
0.22000000000000003,0.16000000000000003,5000.0
0.22000000000000003,0.17500000000000002,5000.0
0.22000000000000003,0.19000000000000003,5000.0
0.22000000000000003,0.20500000000000002,5000.0
0.22000000000000003,0.22000000000000003,4980.0
0.22000000000000003,0.23500000000000001,4962.0
0.22000000000000003,0.25,4956.0
0.22000000000000003,0.265,4945.0
0.22000000000000003,0.28,4928.0
0.22000000000000003,0.29500000000000004,4879.0
0.22000000000000003,0.31000000000000005,4839.0
0.22000000000000003,0.325,4401.0
0.22000000000000003,0.34,1692.0
0.22000000000000003,0.35500000000000004,1680.0
0.22000000000000003,0.37000000000000005,1670.0
0.22000000000000003,0.38500000000000006,1659.0
0.22000000000000003,0.4,1651.0
0.22000000000000003,0.41500000000000004,1647.0
0.22000000000000003,0.43000000000000005,1646.0
0.22000000000000003,0.44500000000000006,1644.0
0.22000000000000003,0.46,1644.0
0.22000000000000003,0.47500000000000003,1644.0
0.22000000000000003,0.49000000000000005,1644.0
0.22000000000000003,0.505,1644.0
0.22000000000000003,0.52,1644.0
0.22000000000000003,0.535,1644.0
0.22000000000000003,0.55,1644.0
0.22000000000000003,0.5650000000000001,1644.0
0.22000000000000003,0.5800000000000001,1641.0
0.22000000000000003,0.5950000000000001,1639.0
0.22000000000000003,0.6100000000000001,1631.0
0.22000000000000003,0.6250000000000001,1628.0
0.22000000000000003,0.64,1619.0
0.22000000000000003,0.655,1608.0
0.22000000000000003,0.67,1600.0
0.22000000000000003,0.685,1585.0
0.22000000000000003,0.7000000000000001,1484.0
0.22000000000000003,0.7150000000000001,1335.0
0.22000000000000003,0.7300000000000001,438.0
0.22000000000000003,0.7450000000000001,329.0
0.22000000000000003,0.7600000000000001,327.0
0.22000000000000003,0.775,327.0
0.22000000000000003,0.79,326.0
0.22000000000000003,0.805,326.0
0.22000000000000003,0.8200000000000001,326.0
0.22000000000000003,0.8350000000000001,318.0
0.22000000000000003,0.8500000000000001,232.0
0.22000000000000003,0.8650000000000001,229.0
0.22000000000000003,0.8800000000000001,227.0
0.22000000000000003,0.8950000000000001,221.0
0.22000000000000003,0.91,130.0
0.22000000000000003,0.925,7.0
0.22000000000000003,0.9400000000000001,0.0
0.22000000000000003,0.9550000000000001,0.0
0.22000000000000003,0.9700000000000001,0.0
0.22000000000000003,0.9850000000000001,0.0
0.22000000000000003,1.0,0.0
0.22000000000000003,1.0150000000000001,0.0
0.22000000000000003,1.03,0.0
0.22000000000000003,1.0450000000000002,0.0
0.22000000000000003,1.06,0.0
0.22000000000000003,1.0750000000000002,0.0
0.22000000000000003,1.09,0.0
0.22000000000000003,1.1050000000000002,0.0
0.22000000000000003,1.12,0.0
0.22000000000000003,1.135,0.0
0.22000000000000003,1.1500000000000001,0.0
0.22000000000000003,1.165,0.0
0.22000000000000003,1.1800000000000002,0.0
0.22000000000000003,1.195,0.0
0.22000000000000003,1.2100000000000002,0.0
0.22000000000000003,1.225,0.0
0.22000000000000003,1.2400000000000002,0.0
0.22000000000000003,1.2550000000000001,0.0
0.22000000000000003,1.27,0.0
0.22000000000000003,1.2850000000000001,0.0
0.23500000000000001,0.01,5000.0
0.23500000000000001,0.025,5000.0
0.23500000000000001,0.04,5000.0
0.23500000000000001,0.05500000000000001,5000.0
0.23500000000000001,0.07,5000.0
0.23500000000000001,0.085,5000.0
0.23500000000000001,0.1,5000.0
0.23500000000000001,0.115,5000.0
0.23500000000000001,0.13,5000.0
0.23500000000000001,0.14500000000000002,4984.0
0.23500000000000001,0.16000000000000003,4960.0
0.23500000000000001,0.17500000000000002,4944.0
0.23500000000000001,0.19000000000000003,4936.0
0.23500000000000001,0.20500000000000002,4933.0
0.23500000000000001,0.22000000000000003,4928.0
0.23500000000000001,0.23500000000000001,4924.0
0.23500000000000001,0.25,4918.0
0.23500000000000001,0.265,4894.0
0.23500000000000001,0.28,4879.0
0.23500000000000001,0.29500000000000004,4759.0
0.23500000000000001,0.31000000000000005,4564.0
0.23500000000000001,0.325,3503.0
0.23500000000000001,0.34,1672.0
0.23500000000000001,0.35500000000000004,1659.0
0.23500000000000001,0.37000000000000005,1648.0
0.23500000000000001,0.38500000000000006,1640.0
0.23500000000000001,0.4,1635.0
0.23500000000000001,0.41500000000000004,1631.0
0.23500000000000001,0.43000000000000005,1629.0
0.23500000000000001,0.44500000000000006,1627.0
0.23500000000000001,0.46,1627.0
0.23500000000000001,0.47500000000000003,1627.0
0.23500000000000001,0.49000000000000005,1627.0
0.23500000000000001,0.505,1626.0
0.23500000000000001,0.52,1624.0
0.23500000000000001,0.535,1624.0
0.23500000000000001,0.55,1624.0
0.23500000000000001,0.5650000000000001,1624.0
0.23500000000000001,0.5800000000000001,1623.0
0.23500000000000001,0.5950000000000001,1621.0
0.23500000000000001,0.6100000000000001,1617.0
0.23500000000000001,0.6250000000000001,1609.0
0.23500000000000001,0.64,1600.0
0.23500000000000001,0.655,1592.0
0.23500000000000001,0.67,1581.0
0.23500000000000001,0.685,1488.0
0.23500000000000001,0.7000000000000001,1352.0
0.23500000000000001,0.7150000000000001,1167.0
0.23500000000000001,0.7300000000000001,377.0
0.23500000000000001,0.7450000000000001,327.0
0.23500000000000001,0.7600000000000001,326.0
0.23500000000000001,0.775,301.0
0.23500000000000001,0.79,234.0
0.23500000000000001,0.805,231.0
0.23500000000000001,0.8200000000000001,231.0
0.23500000000000001,0.8350000000000001,229.0
0.23500000000000001,0.8500000000000001,226.0
0.23500000000000001,0.8650000000000001,222.0
0.23500000000000001,0.8800000000000001,221.0
0.23500000000000001,0.8950000000000001,142.0
0.23500000000000001,0.91,83.0
0.23500000000000001,0.925,3.0
0.23500000000000001,0.9400000000000001,0.0
0.23500000000000001,0.9550000000000001,0.0
0.23500000000000001,0.9700000000000001,0.0
0.23500000000000001,0.9850000000000001,0.0
0.23500000000000001,1.0,0.0
0.23500000000000001,1.0150000000000001,0.0
0.23500000000000001,1.03,0.0
0.23500000000000001,1.0450000000000002,0.0
0.23500000000000001,1.06,0.0
0.23500000000000001,1.0750000000000002,0.0
0.23500000000000001,1.09,0.0
0.23500000000000001,1.1050000000000002,0.0
0.23500000000000001,1.12,0.0
0.23500000000000001,1.135,0.0
0.23500000000000001,1.1500000000000001,0.0
0.23500000000000001,1.165,0.0
0.23500000000000001,1.1800000000000002,0.0
0.23500000000000001,1.195,0.0
0.23500000000000001,1.2100000000000002,0.0
0.23500000000000001,1.225,0.0
0.23500000000000001,1.2400000000000002,0.0
0.23500000000000001,1.2550000000000001,0.0
0.23500000000000001,1.27,0.0
0.23500000000000001,1.2850000000000001,0.0
0.25,0.01,5000.0
0.25,0.025,5000.0
0.25,0.04,5000.0
0.25,0.05500000000000001,5000.0
0.25,0.07,5000.0
0.25,0.085,5000.0
0.25,0.1,5000.0
0.25,0.115,4964.0
0.25,0.13,4945.0
0.25,0.14500000000000002,4936.0
0.25,0.16000000000000003,4921.0
0.25,0.17500000000000002,4898.0
0.25,0.19000000000000003,4896.0
0.25,0.20500000000000002,4893.0
0.25,0.22000000000000003,4887.0
0.25,0.23500000000000001,4880.0
0.25,0.25,4853.0
0.25,0.265,4838.0
0.25,0.28,4721.0
0.25,0.29500000000000004,4555.0
0.25,0.31000000000000005,3648.0
0.25,0.325,1848.0
0.25,0.34,1645.0
0.25,0.35500000000000004,1636.0
0.25,0.37000000000000005,1632.0
0.25,0.38500000000000006,1625.0
0.25,0.4,1620.0
0.25,0.41500000000000004,1617.0
0.25,0.43000000000000005,1617.0
0.25,0.44500000000000006,1617.0
0.25,0.46,1617.0
0.25,0.47500000000000003,1617.0
0.25,0.49000000000000005,1617.0
0.25,0.505,1617.0
0.25,0.52,1617.0
0.25,0.535,1617.0
0.25,0.55,1617.0
0.25,0.5650000000000001,1614.0
0.25,0.5800000000000001,1613.0
0.25,0.5950000000000001,1607.0
0.25,0.6100000000000001,1600.0
0.25,0.6250000000000001,1592.0
0.25,0.64,1582.0
0.25,0.655,1570.0
0.25,0.67,1461.0
0.25,0.685,1351.0
